RUC_Patrono,Periodo,Cedula_Empleado,Nombre_Completo,Cargo,Departamento,Tipo_Contrato,Fecha_Ingreso,Salario_Bruto,Deducciones_CSS,Patronal_CSS,Impuesto_Renta_Retenido,Salario_Neto,Estado_Empleado
4-721-985 DV 88,9/1/2025,PE-20-571,Empleado_Agr_20,Operario,Finanzas,Temporal,5/15/2023,2613.37,254.8,320.14,130.67,2227.9,Activo
4-721-985 DV 88,9/1/2025,PE-80-756,Empleado_Agr_21,Supervisor,Finanzas,Temporal,5/15/2023,872.16,85.04,106.84,0,787.13,Activo
4-721-985 DV 88,9/1/2025,PE-17-924,Empleado_Agr_22,Analista,Ventas,Indefinido,5/15/2023,1061.39,103.49,130.02,0,957.9,Activo
4-721-985 DV 88,9/1/2025,PE-63-399,Empleado_Agr_23,Analista,Operaciones,Por Obra,5/15/2023,916.44,89.35,112.26,0,827.09,Activo
4-721-985 DV 88,9/1/2025,PE-39-210,Empleado_Agr_24,Supervisor,Logistica,Por Obra,5/15/2023,1338.95,130.55,164.02,66.95,1141.46,Activo
4-721-985 DV 88,9/1/2025,PE-53-139,Empleado_Agr_25,Coordinador,Ventas,Por Obra,5/15/2023,2798.31,272.84,342.79,139.92,2385.56,Activo
4-721-985 DV 88,9/1/2025,PE-95-506,Empleado_Agr_26,Coordinador,Ventas,Temporal,5/15/2023,,269.86,339.06,138.39,2359.57,Activo
4-721-985 DV 88,9/1/2025,PE-37-958,Empleado_Agr_27,Analista,Ventas,Temporal,5/15/2023,2064.72,201.31,252.93,103.24,1760.17,Activo
4-721-985 DV 88,9/1/2025,PE-11-554,Empleado_Agr_28,Operario,Ventas,Indefinido,5/15/2023,2402.9,234.28,294.36,120.15,2048.48,Activo
4-721-985 DV 88,9/1/2025,PE-15-431,Empleado_Agr_29,Operario,Finanzas,Indefinido,5/15/2023,2655.71,258.93,325.32,132.79,2264,Activo
4-721-985 DV 88,9/1/2025,PE-45-856,Empleado_Agr_30,Operario,Finanzas,Por Obra,5/15/2023,1067.69,104.1,130.79,0,963.59,Activo
15523-2-65342 DV 45,10/1/2025,PE-93-886,Empleado_Inv_1,Operario,Operaciones,Temporal,5/15/2023,3377.89,329.34,413.79,168.89,2879.65,Activo
15523-2-65342 DV 45,10/1/2025,PE-64-774,Empleado_Inv_2,Gerente,Finanzas,Indefinido,5/15/2023,2593.96,252.91,317.76,129.7,2211.35,Activo
15523-2-65342 DV 45,10/1/2025,PE-91-349,Empleado_Inv_3,Coordinador,Finanzas,Temporal,5/15/2023,3461.41,337.49,424.02,173.07,2950.85,Activo
15523-2-65342 DV 45,10/1/2025,PE-67-506,Empleado_Inv_4,Coordinador,Operaciones,Por Obra,5/15/2023,2237.25,218.13,274.06,111.86,1907.26,Activo
15523-2-65342 DV 45,10/1/2025,PE-48-947,Empleado_Inv_5,Operario,Finanzas,Por Obra,5/15/2023,2145.68,209.2,262.85,107.28,1829.19,Activo
15523-2-65342 DV 45,10/1/2025,PE-16-966,Empleado_Inv_6,Supervisor,Operaciones,Por Obra,5/15/2023,1050.48,102.42,128.68,0,948.06,Activo
15523-2-65342 DV 45,10/1/2025,PE-92-985,Empleado_Inv_7,Gerente,Tecnologia,Indefinido,5/15/2023,1462.16,142.56,179.11,73.11,1246.49,Activo
15523-2-65342 DV 45,10/1/2025,PE-19-511,Empleado_Inv_8,Operario,Ventas,Indefinido,5/15/2023,2647.07,258.09,324.27,132.35,2256.63,Activo
15523-2-65342 DV 45,10/1/2025,PE-95-147,Empleado_Inv_9,Coordinador,Finanzas,Por Obra,5/15/2023,1243.12,121.2,152.28,62.16,1059.76,Activo
15523-2-65342 DV 45,10/1/2025,PE-40-168,Empleado_Inv_10,Coordinador,Tecnologia,Indefinido,5/15/2023,2057.38,200.59,252.03,102.87,1753.91,Activo
15523-2-65342 DV 45,10/1/2025,PE-48-101,Empleado_Inv_11,Gerente,Ventas,Temporal,5/15/2023,,91.62,115.11,0,848.05,Activo
15523-2-65342 DV 45,10/1/2025,PE-86-890,Empleado_Inv_12,Analista,Tecnologia,Temporal,5/15/2023,1866.4,181.97,228.63,93.32,1591.11,Activo
15523-2-65342 DV 45,10/1/2025,PE-27-107,Empleado_Inv_13,Gerente,Logistica,Por Obra,5/15/2023,,92.27,115.93,0,854.12,Activo
15523-2-65342 DV 45,10/1/2025,PE-18-501,Empleado_Inv_14,Operario,Finanzas,Indefinido,5/15/2023,1103.75,107.62,135.21,55.19,940.95,Activo
8-842-1324 DV 12,10/1/2025,PE-32-835,Empleado_Tec_1,Operario,Operaciones,Por Obra,5/15/2023,2026.5,197.58,248.25,101.32,1727.59,Activo
8-842-1324 DV 12,10/1/2025,PE-37-866,Empleado_Tec_2,Coordinador,Ventas,Indefinido,5/15/2023,3458.73,337.23,423.69,172.94,2948.57,Activo
8-842-1324 DV 12,10/1/2025,PE-78-783,Empleado_Tec_3,Analista,Logistica,Por Obra,5/15/2023,2130.69,207.74,261.01,106.53,1816.42,Activo
8-842-1324 DV 12,10/1/2025,PE-80-132,Empleado_Tec_4,Gerente,Operaciones,Indefinido,5/15/2023,2110.16,205.74,258.49,105.51,1798.91,Activo
8-842-1324 DV 12,10/1/2025,PE-26-665,Empleado_Tec_5,Analista,Tecnologia,Temporal,5/15/2023,2016.21,196.58,246.99,100.81,1718.82,Activo
8-842-1324 DV 12,10/1/2025,PE-94-582,Empleado_Tec_6,Gerente,Operaciones,Indefinido,5/15/2023,3162.15,308.31,387.36,158.11,2695.73,Activo
8-842-1324 DV 12,10/1/2025,PE-82-384,Empleado_Tec_7,Operario,Finanzas,Por Obra,5/15/2023,3320.59,323.76,406.77,166.03,2830.8,Activo
8-842-1324 DV 12,10/1/2025,PE-79-230,Empleado_Tec_8,Operario,Tecnologia,Por Obra,5/15/2023,3002.78,292.77,367.84,150.14,2559.87,Activo
8-842-1324 DV 12,10/1/2025,PE-51-600,Empleado_Tec_9,Coordinador,Tecnologia,Indefinido,5/15/2023,1442.68,140.66,176.73,72.13,1229.88,Activo
8-842-1324 DV 12,10/1/2025,PE-32-877,Empleado_Tec_10,Analista,Ventas,Indefinido,5/15/2023,1192.24,116.24,146.05,59.61,1016.39,Activo
8-842-1324 DV 12,10/1/2025,PE-46-773,Empleado_Tec_11,Coordinador,Operaciones,Indefinido,5/15/2023,1279.21,124.72,156.7,63.96,1090.53,Activo
8-842-1324 DV 12,10/1/2025,PE-57-681,Empleado_Tec_12,Operario,Operaciones,Por Obra,5/15/2023,1437.02,140.11,176.03,71.85,1225.06,Activo
8-842-1324 DV 12,10/1/2025,PE-90-509,Empleado_Tec_13,Supervisor,Finanzas,Indefinido,5/15/2023,2269.41,221.27,278,113.47,1934.67,Activo
8-842-1324 DV 12,10/1/2025,PE-69-543,Empleado_Tec_14,Analista,Operaciones,Por Obra,5/15/2023,1118.78,109.08,137.05,55.94,953.76,Activo
8-842-1324 DV 12,10/1/2025,PE-87-186,Empleado_Tec_15,Supervisor,Tecnologia,Temporal,5/15/2023,2187.53,213.28,267.97,109.38,1864.87,Activo
8-842-1324 DV 12,10/1/2025,PE-68-504,Empleado_Tec_16,Operario,Logistica,Por Obra,5/15/2023,2995.37,292.05,366.93,149.77,2553.55,Activo
4-721-985 DV 88,10/1/2025,PE-15-735,Empleado_Agr_1,Gerente,Finanzas,Indefinido,5/15/2023,2539.45,247.6,311.08,126.97,2164.88,Activo
4-721-985 DV 88,10/1/2025,PE-79-529,Empleado_Agr_2,Coordinador,Operaciones,Temporal,5/15/2023,3050.22,297.4,373.65,152.51,2600.31,Activo
4-721-985 DV 88,10/1/2025,PE-12-233,Empleado_Agr_3,Analista,Logistica,Por Obra,5/15/2023,2007.62,195.74,245.93,100.38,1711.49,Activo
4-721-985 DV 88,10/1/2025,PE-15-286,Empleado_Agr_4,Gerente,Tecnologia,Por Obra,5/15/2023,1011.29,98.6,123.88,0,912.69,Activo
4-721-985 DV 88,10/1/2025,PE-49-896,Empleado_Agr_5,Supervisor,Logistica,Indefinido,5/15/2023,1199.3,116.93,146.91,59.96,1022.4,Activo
4-721-985 DV 88,10/1/2025,PE-44-212,Empleado_Agr_6,Coordinador,Operaciones,Por Obra,5/15/2023,3112.36,303.46,381.26,155.62,2653.29,Activo
4-721-985 DV 88,10/1/2025,PE-99-602,Empleado_Agr_7,Gerente,Tecnologia,Indefinido,5/15/2023,2519.38,245.64,308.62,125.97,2147.77,Activo
4-721-985 DV 88,10/1/2025,PE-25-794,Empleado_Agr_8,Gerente,Operaciones,Temporal,5/15/2023,2429.46,236.87,297.61,121.47,2071.12,Activo
4-721-985 DV 88,10/1/2025,PE-46-397,Empleado_Agr_9,Gerente,Tecnologia,Por Obra,5/15/2023,2836.12,276.52,347.42,141.81,2417.79,Activo
4-721-985 DV 88,10/1/2025,PE-14-204,Empleado_Agr_10,Analista,Finanzas,Por Obra,5/15/2023,2117.97,206.5,259.45,105.9,1805.57,Activo
4-721-985 DV 88,10/1/2025,PE-86-245,Empleado_Agr_11,Analista,Ventas,Indefinido,5/15/2023,1710.92,166.81,209.59,85.55,1458.56,Activo
4-721-985 DV 88,10/1/2025,PE-17-572,Empleado_Agr_12,Coordinador,Ventas,Temporal,5/15/2023,2604.67,253.95,319.07,130.23,2220.48,Activo
4-721-985 DV 88,10/1/2025,PE-28-386,Empleado_Agr_13,Supervisor,Tecnologia,Por Obra,5/15/2023,3004.65,292.95,368.07,150.23,2561.47,Activo
4-721-985 DV 88,10/1/2025,PE-20-565,Empleado_Agr_14,Coordinador,Tecnologia,Por Obra,5/15/2023,2515.91,245.3,308.2,125.8,2144.81,Activo
4-721-985 DV 88,10/1/2025,PE-10-150,Empleado_Agr_15,Supervisor,Ventas,Por Obra,5/15/2023,1890.64,184.34,231.6,94.53,1611.77,Activo
4-721-985 DV 88,10/1/2025,PE-37-818,Empleado_Agr_16,Gerente,Logistica,Indefinido,5/15/2023,2241.7,218.57,274.61,112.09,1911.05,Activo
4-721-985 DV 88,10/1/2025,PE-81-376,Empleado_Agr_17,Gerente,Logistica,Indefinido,5/15/2023,1208.48,117.83,148.04,60.42,1030.23,Activo
4-721-985 DV 88,10/1/2025,PE-69-566,Empleado_Agr_18,Analista,Finanzas,Indefinido,5/15/2023,1196.6,116.67,146.58,59.83,1020.1,Activo
4-721-985 DV 88,10/1/2025,PE-37-679,Empleado_Agr_19,Coordinador,Tecnologia,Temporal,5/15/2023,1889.18,184.19,231.42,94.46,1610.52,Activo
4-721-985 DV 88,10/1/2025,PE-20-571,Empleado_Agr_20,Operario,Finanzas,Temporal,5/15/2023,2824.54,275.39,346.01,141.23,2407.92,Activo
4-721-985 DV 88,10/1/2025,PE-80-756,Empleado_Agr_21,Supervisor,Finanzas,Temporal,5/15/2023,3041.81,296.58,372.62,152.09,2593.14,Activo
4-721-985 DV 88,10/1/2025,PE-17-924,Empleado_Agr_22,Analista,Ventas,Indefinido,5/15/2023,2125.08,207.2,260.32,106.25,1811.63,Activo
4-721-985 DV 88,10/1/2025,PE-63-399,Empleado_Agr_23,Analista,Operaciones,Por Obra,5/15/2023,3204.34,312.42,392.53,160.22,2731.7,Activo
4-721-985 DV 88,10/1/2025,PE-39-210,Empleado_Agr_24,Supervisor,Logistica,Por Obra,5/15/2023,964.37,94.03,118.14,0,870.34,Activo
4-721-985 DV 88,10/1/2025,PE-53-139,Empleado_Agr_25,Coordinador,Ventas,Por Obra,5/15/2023,1163.33,113.42,142.51,58.17,991.74,Activo
4-721-985 DV 88,10/1/2025,PE-95-506,Empleado_Agr_26,Coordinador,Ventas,Temporal,5/15/2023,1522.34,148.43,186.49,76.12,1297.8,Activo
4-721-985 DV 88,10/1/2025,PE-37-958,Empleado_Agr_27,Analista,Ventas,Temporal,5/15/2023,3084.38,300.73,377.84,154.22,2629.43,Activo
4-721-985 DV 88,10/1/2025,PE-11-554,Empleado_Agr_28,Operario,Ventas,Indefinido,5/15/2023,884.37,86.23,108.34,0,798.14,Activo
4-721-985 DV 88,10/1/2025,PE-15-431,Empleado_Agr_29,Operario,Finanzas,Indefinido,5/15/2023,2384.83,232.52,292.14,119.24,2033.07,Activo
4-721-985 DV 88,10/1/2025,PE-45-856,Empleado_Agr_30,Operario,Finanzas,Por Obra,5/15/2023,1588.09,154.84,194.54,79.4,1353.85,Activo
15523-2-65342 DV 45,11/1/2025,PE-93-886,Empleado_Inv_1,Operario,Operaciones,Temporal,5/15/2023,2900.8,282.83,355.35,145.04,2472.93,Activo
15523-2-65342 DV 45,11/1/2025,PE-64-774,Empleado_Inv_2,Gerente,Finanzas,Indefinido,5/15/2023,2682.42,261.54,328.6,134.12,2286.76,Activo
15523-2-65342 DV 45,11/1/2025,PE-91-349,Empleado_Inv_3,Coordinador,Finanzas,Temporal,5/15/2023,2427.66,236.7,297.39,121.38,2069.58,Activo
15523-2-65342 DV 45,11/1/2025,PE-67-506,Empleado_Inv_4,Coordinador,Operaciones,Por Obra,5/15/2023,1549.14,151.04,189.77,77.46,1320.64,Activo
15523-2-65342 DV 45,11/1/2025,PE-48-947,Empleado_Inv_5,Operario,Finanzas,Por Obra,5/15/2023,1505.3,146.77,184.4,75.26,1283.27,Activo
15523-2-65342 DV 45,11/1/2025,PE-16-966,Empleado_Inv_6,Supervisor,Operaciones,Por Obra,5/15/2023,1491.49,145.42,182.71,74.57,1271.5,Activo
15523-2-65342 DV 45,11/1/2025,PE-92-985,Empleado_Inv_7,Gerente,Tecnologia,Indefinido,5/15/2023,3469.02,338.23,424.96,173.45,2957.34,Activo
15523-2-65342 DV 45,11/1/2025,PE-19-511,Empleado_Inv_8,Operario,Ventas,Indefinido,5/15/2023,3161.18,308.21,387.24,158.06,2694.9,Activo
15523-2-65342 DV 45,11/1/2025,PE-95-147,Empleado_Inv_9,Coordinador,Finanzas,Por Obra,5/15/2023,2422.15,236.16,296.71,121.11,2064.89,Activo
15523-2-65342 DV 45,11/1/2025,PE-40-168,Empleado_Inv_10,Coordinador,Tecnologia,Indefinido,5/15/2023,1959.23,191.02,240.01,97.96,1670.24,Activo
15523-2-65342 DV 45,11/1/2025,PE-48-101,Empleado_Inv_11,Gerente,Ventas,Temporal,5/15/2023,3263.54,318.19,399.78,163.18,2782.17,Activo
15523-2-65342 DV 45,11/1/2025,PE-86-890,Empleado_Inv_12,Analista,Tecnologia,Temporal,5/15/2023,1892.46,184.51,231.83,94.62,1613.32,Activo
15523-2-65342 DV 45,11/1/2025,PE-27-107,Empleado_Inv_13,Gerente,Logistica,Por Obra,5/15/2023,2589.06,252.43,317.16,129.45,2207.18,Activo
15523-2-65342 DV 45,11/1/2025,PE-18-501,Empleado_Inv_14,Operario,Finanzas,Indefinido,5/15/2023,2646.7,258.05,324.22,132.33,2256.31,Activo
8-842-1324 DV 12,11/1/2025,PE-32-835,Empleado_Tec_1,Operario,Operaciones,Por Obra,5/15/2023,924.27,90.12,113.22,0,834.16,Activo
8-842-1324 DV 12,11/1/2025,PE-37-866,Empleado_Tec_2,Coordinador,Ventas,Indefinido,5/15/2023,2136.86,208.34,261.77,106.84,1821.68,Activo
8-842-1324 DV 12,11/1/2025,PE-78-783,Empleado_Tec_3,Analista,Logistica,Por Obra,5/15/2023,1271.36,123.96,155.74,63.57,1083.83,Activo
8-842-1324 DV 12,11/1/2025,PE-80-132,Empleado_Tec_4,Gerente,Operaciones,Indefinido,5/15/2023,2328.21,227,285.21,116.41,1984.8,Activo
8-842-1324 DV 12,11/1/2025,PE-26-665,Empleado_Tec_5,Analista,Tecnologia,Temporal,5/15/2023,898.7,87.62,110.09,0,811.07,Activo
8-842-1324 DV 12,11/1/2025,PE-94-582,Empleado_Tec_6,Gerente,Operaciones,Indefinido,5/15/2023,2087.1,203.49,255.67,104.35,1779.25,Activo
8-842-1324 DV 12,11/1/2025,PE-82-384,Empleado_Tec_7,Operario,Finanzas,Por Obra,5/15/2023,1900.55,185.3,232.82,95.03,1620.22,Activo
8-842-1324 DV 12,11/1/2025,PE-79-230,Empleado_Tec_8,Operario,Tecnologia,Por Obra,5/15/2023,1462.56,142.6,179.16,73.13,1246.83,Activo
8-842-1324 DV 12,11/1/2025,PE-51-600,Empleado_Tec_9,Coordinador,Tecnologia,Indefinido,5/15/2023,3427.36,334.17,419.85,171.37,2921.82,Activo
8-842-1324 DV 12,11/1/2025,PE-32-877,Empleado_Tec_10,Analista,Ventas,Indefinido,5/15/2023,1204.33,117.42,147.53,60.22,1026.69,Activo
8-842-1324 DV 12,11/1/2025,PE-46-773,Empleado_Tec_11,Coordinador,Operaciones,Indefinido,5/15/2023,2486.5,242.43,304.6,124.33,2119.74,Activo
8-842-1324 DV 12,11/1/2025,PE-57-681,Empleado_Tec_12,Operario,Operaciones,Por Obra,5/15/2023,2525.79,246.26,309.41,126.29,2153.24,Activo
8-842-1324 DV 12,11/1/2025,PE-90-509,Empleado_Tec_13,Supervisor,Finanzas,Indefinido,5/15/2023,1151.62,112.28,141.07,57.58,981.75,Activo
8-842-1324 DV 12,11/1/2025,PE-69-543,Empleado_Tec_14,Analista,Operaciones,Por Obra,5/15/2023,2681.14,261.41,328.44,134.06,2285.67,Activo
8-842-1324 DV 12,11/1/2025,PE-87-186,Empleado_Tec_15,Supervisor,Tecnologia,Temporal,5/15/2023,1293.24,126.09,158.42,64.66,1102.49,Activo
8-842-1324 DV 12,11/1/2025,PE-68-504,Empleado_Tec_16,Operario,Logistica,Por Obra,5/15/2023,2441.02,238,299.03,122.05,2080.97,Activo
4-721-985 DV 88,11/1/2025,PE-15-735,Empleado_Agr_1,Gerente,Finanzas,Indefinido,5/15/2023,854.07,83.27,104.62,0,770.8,Activo
4-721-985 DV 88,11/1/2025,PE-79-529,Empleado_Agr_2,Coordinador,Operaciones,Temporal,5/15/2023,3053.28,297.69,374.03,152.66,2602.92,Activo
4-721-985 DV 88,Nov-25,PE-12-233,Empleado_Agr_3,Analista,Logistica,Por Obra,5/15/2023,2917.53,284.46,357.4,145.88,2487.19,Activo
4-721-985 DV 88,11/1/2025,PE-15-286,Empleado_Agr_4,Gerente,Tecnologia,Por Obra,5/15/2023,,142.26,178.74,72.95,1243.88,Activo
4-721-985 DV 88,11/1/2025,PE-49-896,Empleado_Agr_5,Supervisor,Logistica,Indefinido,5/15/2023,2370.3,231.1,290.36,118.51,2020.68,Activo
4-721-985 DV 88,11/1/2025,PE-44-212,Empleado_Agr_6,Coordinador,Operaciones,Por Obra,5/15/2023,,298.08,374.51,152.86,2606.26,Activo
4-721-985 DV 88,11/1/2025,PE-99-602,Empleado_Agr_7,Gerente,Tecnologia,Indefinido,5/15/2023,1064.68,103.81,130.42,0,960.88,Activo
4-721-985 DV 88,11/1/2025,PE-25-794,Empleado_Agr_8,Gerente,Operaciones,Temporal,5/15/2023,2124.49,207.14,260.25,106.22,1811.13,Activo
4-721-985 DV 88,11/1/2025,PE-46-397,Empleado_Agr_9,Gerente,Tecnologia,Por Obra,5/15/2023,1631.69,159.09,199.88,81.58,1391.02,Activo
4-721-985 DV 88,11/1/2025,PE-14-204,Empleado_Agr_10,Analista,Finanzas,Por Obra,5/15/2023,2563.01,249.89,313.97,128.15,2184.96,Activo
4-721-985 DV 88,11/1/2025,PE-86-245,Empleado_Agr_11,Analista,Ventas,Indefinido,5/15/2023,1334.79,130.14,163.51,66.74,1137.9,Activo
4-721-985 DV 88,11/1/2025,PE-17-572,Empleado_Agr_12,Coordinador,Ventas,Temporal,5/15/2023,988.76,96.4,121.12,0,892.36,Activo
4-721-985 DV 88,11/1/2025,PE-28-386,Empleado_Agr_13,Supervisor,Tecnologia,Por Obra,5/15/2023,2588.25,252.35,317.06,129.41,2206.48,Activo
4-721-985 DV 88,11/1/2025,PE-20-565,Empleado_Agr_14,Coordinador,Tecnologia,Por Obra,5/15/2023,3340.06,325.66,409.16,167,2847.41,Activo
4-721-985 DV 88,11/1/2025,PE-10-150,Empleado_Agr_15,Supervisor,Ventas,Por Obra,5/15/2023,3105.32,302.77,380.4,155.27,2647.29,Activo
4-721-985 DV 88,11/1/2025,PE-37-818,Empleado_Agr_16,Gerente,Logistica,Indefinido,5/15/2023,1683.17,164.11,206.19,84.16,1434.9,Activo
4-721-985 DV 88,11/1/2025,PE-81-376,Empleado_Agr_17,Gerente,Logistica,Indefinido,5/15/2023,2776,270.66,340.06,138.8,2366.54,Activo
4-721-985 DV 88,11/1/2025,PE-69-566,Empleado_Agr_18,Analista,Finanzas,Indefinido,5/15/2023,2093.87,204.15,256.5,104.69,1785.03,Activo
4-721-985 DV 88,11/1/2025,PE-37-679,Empleado_Agr_19,Coordinador,Tecnologia,Temporal,5/15/2023,3275.9,319.4,401.3,163.8,2792.71,Activo
4-721-985 DV 88,11/1/2025,PE-20-571,Empleado_Agr_20,Operario,Finanzas,Temporal,5/15/2023,2058.67,200.72,252.19,102.93,1755.02,Activo
4-721-985 DV 88,11/1/2025,PE-80-756,Empleado_Agr_21,Supervisor,Finanzas,Temporal,5/15/2023,2029.07,197.83,248.56,101.45,1729.78,Activo
4-721-985 DV 88,11/1/2025,PE-17-924,Empleado_Agr_22,Analista,Ventas,Indefinido,5/15/2023,2574.02,250.97,315.32,128.7,2194.35,Activo
4-721-985 DV 88,11/1/2025,PE-63-399,Empleado_Agr_23,Analista,Operaciones,Por Obra,5/15/2023,2861.65,279.01,350.55,143.08,2439.56,Activo
4-721-985 DV 88,11/1/2025,PE-39-210,Empleado_Agr_24,Supervisor,Logistica,Por Obra,5/15/2023,2491.78,242.95,305.24,124.59,2124.24,Activo
4-721-985 DV 88,11/1/2025,PE-53-139,Empleado_Agr_25,Coordinador,Ventas,Por Obra,5/15/2023,2970.2,289.59,363.85,148.51,2532.1,Activo
4-721-985 DV 88,11/1/2025,PE-95-506,Empleado_Agr_26,Coordinador,Ventas,Temporal,5/15/2023,2772.29,270.3,339.61,138.61,2363.37,Activo
4-721-985 DV 88,11/1/2025,PE-37-958,Empleado_Agr_27,Analista,Ventas,Temporal,5/15/2023,931.85,90.86,114.15,0,841,Activo
4-721-985 DV 88,11/1/2025,PE-11-554,Empleado_Agr_28,Operario,Ventas,Indefinido,5/15/2023,1410.52,137.53,172.79,70.53,1202.47,Activo
4-721-985 DV 88,11/1/2025,PE-15-431,Empleado_Agr_29,Operario,Finanzas,Indefinido,5/15/2023,1074.02,104.72,131.57,0,969.31,Activo
4-721-985 DV 88,11/1/2025,PE-45-856,Empleado_Agr_30,Operario,Finanzas,Por Obra,5/15/2023,2388.17,232.85,292.55,119.41,2035.91,Activo
15523-2-65342 DV 45,12/1/2025,PE-93-886,Empleado_Inv_1,Operario,Operaciones,Temporal,5/15/2023,3334.51,325.11,408.48,166.73,2842.67,Activo
15523-2-65342 DV 45,12/1/2025,PE-64-774,Empleado_Inv_2,Gerente,Finanzas,Indefinido,5/15/2023,2320.22,226.22,284.23,116.01,1977.99,Activo
15523-2-65342 DV 45,12/1/2025,PE-91-349,Empleado_Inv_3,Coordinador,Finanzas,Temporal,5/15/2023,1738.04,169.46,212.91,86.9,1481.68,Activo
15523-2-65342 DV 45,12/1/2025,PE-67-506,Empleado_Inv_4,Coordinador,Operaciones,Por Obra,5/15/2023,2192.29,213.75,268.56,109.61,1868.93,Activo
15523-2-65342 DV 45,12/1/2025,PE-48-947,Empleado_Inv_5,Operario,Finanzas,Por Obra,5/15/2023,1855.57,180.92,227.31,92.78,1581.87,Activo
15523-2-65342 DV 45,12/1/2025,PE-16-966,Empleado_Inv_6,Supervisor,Operaciones,Por Obra,5/15/2023,3008.36,293.31,368.52,150.42,2564.62,Activo
15523-2-65342 DV 45,12/1/2025,PE-92-985,Empleado_Inv_7,Gerente,Tecnologia,Indefinido,5/15/2023,1646.23,160.51,201.66,82.31,1403.41,Activo
15523-2-65342 DV 45,12/1/2025,PE-19-511,Empleado_Inv_8,Operario,Ventas,Indefinido,5/15/2023,1372.33,133.8,168.11,68.62,1169.91,Activo
15523-2-65342 DV 45,12/1/2025,PE-95-147,Empleado_Inv_9,Coordinador,Finanzas,Por Obra,5/15/2023,1860.5,181.4,227.91,93.02,1586.07,Activo
15523-2-65342 DV 45,12/1/2025,PE-40-168,Empleado_Inv_10,Coordinador,Tecnologia,Indefinido,5/15/2023,3203.7,312.36,392.45,160.18,2731.15,Activo
15523-2-65342 DV 45,12/1/2025,PE-48-101,Empleado_Inv_11,Gerente,Ventas,Temporal,5/15/2023,,219.73,276.07,112.68,1921.22,Activo
15523-2-65342 DV 45,12/1/2025,PE-86-890,Empleado_Inv_12,Analista,Tecnologia,Temporal,5/15/2023,1269.94,123.82,155.57,63.5,1082.62,Activo
15523-2-65342 DV 45,12/1/2025,PE-27-107,Empleado_Inv_13,Gerente,Logistica,Por Obra,5/15/2023,3117.89,303.99,381.94,155.89,2658,Activo
15523-2-65342 DV 45,12/1/2025,PE-18-501,Empleado_Inv_14,Operario,Finanzas,Indefinido,5/15/2023,1760.88,171.69,215.71,88.04,1501.15,Activo
8-842-1324 DV 12,12/1/2025,PE-32-835,Empleado_Tec_1,Operario,Operaciones,Por Obra,5/15/2023,2018.05,196.76,247.21,100.9,1720.39,Activo
8-842-1324 DV 12,12/1/2025,PE-37-866,Empleado_Tec_2,Coordinador,Ventas,Indefinido,5/15/2023,,134.9,169.49,69.18,1179.51,Activo
8-842-1324 DV 12,12/1/2025,PE-78-783,Empleado_Tec_3,Analista,Logistica,Por Obra,5/15/2023,1315.15,128.23,161.11,65.76,1121.16,Activo
8-842-1324 DV 12,12/1/2025,PE-80-132,Empleado_Tec_4,Gerente,Operaciones,Indefinido,5/15/2023,2278.39,222.14,279.1,113.92,1942.33,Activo
8-842-1324 DV 12,12/1/2025,PE-26-665,Empleado_Tec_5,Analista,Tecnologia,Temporal,5/15/2023,1308.74,127.6,160.32,65.44,1115.7,Activo
8-842-1324 DV 12,12/1/2025,PE-94-582,Empleado_Tec_6,Gerente,Operaciones,Indefinido,5/15/2023,2983.23,290.86,365.45,149.16,2543.2,Activo
8-842-1324 DV 12,12/1/2025,PE-82-384,Empleado_Tec_7,Operario,Finanzas,Por Obra,5/15/2023,,174.48,219.21,89.48,1525.56,Activo
8-842-1324 DV 12,12/1/2025,PE-79-230,Empleado_Tec_8,Operario,Tecnologia,Por Obra,5/15/2023,1061.55,103.5,130.04,0,958.05,Activo
8-842-1324 DV 12,12/1/2025,PE-51-600,Empleado_Tec_9,Coordinador,Tecnologia,Indefinido,5/15/2023,977.16,95.27,119.7,0,881.89,Activo
8-842-1324 DV 12,12/1/2025,PE-32-877,Empleado_Tec_10,Analista,Ventas,Indefinido,5/15/2023,3002.56,292.75,367.81,150.13,2559.68,Activo
8-842-1324 DV 12,12/1/2025,PE-46-773,Empleado_Tec_11,Coordinador,Operaciones,Indefinido,5/15/2023,3392.69,330.79,415.61,169.63,2892.27,Activo
8-842-1324 DV 12,12/1/2025,PE-57-681,Empleado_Tec_12,Operario,Operaciones,Por Obra,5/15/2023,1571.17,153.19,192.47,78.56,1339.42,Activo
8-842-1324 DV 12,12/1/2025,PE-90-509,Empleado_Tec_13,Supervisor,Finanzas,Indefinido,5/15/2023,2849.96,277.87,349.12,142.5,2429.59,Activo
8-842-1324 DV 12,12/1/2025,PE-69-543,Empleado_Tec_14,Analista,Operaciones,Por Obra,5/15/2023,2288.06,223.09,280.29,114.4,1950.57,Activo
8-842-1324 DV 12,12/1/2025,PE-87-186,Empleado_Tec_15,Supervisor,Tecnologia,Temporal,5/15/2023,1616.7,157.63,198.05,80.83,1378.23,Activo
8-842-1324 DV 12,12/1/2025,PE-68-504,Empleado_Tec_16,Operario,Logistica,Por Obra,5/15/2023,1350,131.63,165.38,67.5,1150.88,Activo
4-721-985 DV 88,12/1/2025,PE-15-735,Empleado_Agr_1,Gerente,Finanzas,Indefinido,5/15/2023,2400.05,234,294.01,120,2046.04,Activo
